"Form.ID","Billing.Year","Location.1","Num.Units","Dwelling.Type","Condo.Complex.Name","Lat","Lon"
7289,2011,"4615 NESBIT CT
Raleigh, NC
(35.84623536700008, -78.57137432199994)",1,"Townhouse",NA,35.8462353670001,-78.5713743219999
3411,2011,"1925 TISCHER RD
Raleigh, NC
(35.746272615000066, -78.67386057099998)",1,"Townhouse",NA,35.7462726150001,-78.673860571
1245,2011,"2815 DILLMARK CT
Raleigh, NC
(35.740417871000034, -78.60649241499993)",1,"Townhouse",NA,35.740417871,-78.6064924149999
8840,2011,"2803 FERRET CT
Raleigh, NC
(35.738925667000046, -78.60853771499995)",1,"Townhouse",NA,35.738925667,-78.608537715
2585,2011,"4402 ROLLER CT
Raleigh, NC
(35.841234464000024, -78.58342718999995)",1,"Townhouse",NA,35.841234464,-78.58342719
6731,2011,"608 HILLTOP DR
Raleigh, NC
(35.74135352400003, -78.62991254299999)",1,"Townhouse",NA,35.741353524,-78.629912543
6731,2011,"606 HILLTOP DR
Raleigh, NC
(35.74133393500006, -78.62999204999994)",1,"Townhouse",NA,35.7413339350001,-78.6299920499999
6736,2011,"612 HILLTOP DR
Raleigh, NC
(35.74142381300004, -78.62969245699998)",1,"Townhouse",NA,35.741423813,-78.629692457
4083,2011,"3043 BOONE TRL
Raleigh, NC
(35.73874360600007, -78.63448249199996)",1,"Townhouse",NA,35.7387436060001,-78.634482492
7585,2011,"4110 KAPLAN DR
Raleigh, NC
(35.77375223200005, -78.69246992199999)",1,"Townhouse",NA,35.773752232,-78.692469922
4083,2011,"241 SEAGRAMS CT
Raleigh, NC
(35.739287483000055, -78.63493879599997)",1,"Townhouse",NA,35.739287483,-78.634938796
9573,2011,"505 CAROLINA AV
Raleigh, NC
(35.78570830800004, -78.71672660699994)",1,"Townhouse",NA,35.785708308,-78.7167266069999
6622,2011,"727 CAROLINA AV
Raleigh, NC
(35.78224915800007, -78.71703657099994)",1,"Townhouse",NA,35.7822491580001,-78.7170365709999
2313,2011,"8133 PERRY CREEK RD
Raleigh, NC
(35.88717248300003, -78.55473537299997)",1,"Townhouse",NA,35.887172483,-78.554735373
2584,2011,"531 BRENT RD
Raleigh, NC
(35.773814455000036, -78.69496922199994)",1,"Townhouse",NA,35.773814455,-78.6949692219999
5651,2011,"7266 SHELLBURNE DR
Raleigh, NC
(35.87306509700005, -78.65417498899996)",1,"Townhouse",NA,35.8730650970001,-78.654174989
7076,2011,"503 BRENT RD
Raleigh, NC
(35.772594189000074, -78.69358072199998)",1,"Townhouse",NA,35.7725941890001,-78.693580722
6933,2011,"952 ATHENS DR
Raleigh, NC
(35.77416820600007, -78.71634059299998)",1,"Townhouse",NA,35.7741682060001,-78.716340593
6933,2011,"948 ATHENS DR
Raleigh, NC
(35.77433874400003, -78.71653071899993)",1,"Townhouse",NA,35.774338744,-78.7165307189999
5213,2011,"8102 FARMLEA CIR
Raleigh, NC
(35.883404522000035, -78.55780620399997)",1,"Townhouse",NA,35.883404522,-78.557806204
3949,2011,"2713 BIG OAK ST
Raleigh, NC
(35.74044206900004, -78.60762971699995)",1,"Townhouse",NA,35.740442069,-78.607629717
8689,2011,"521 BRENT RD
Raleigh, NC
(35.77325559900004, -78.69441843099997)",1,"Townhouse",NA,35.773255599,-78.694418431
7755,2011,"8207 PERRY CREEK RD
Raleigh, NC
(35.88739256900004, -78.55489553999996)",1,"Townhouse",NA,35.887392569,-78.55489554
6725,2011,"6101 BORDESLEY CT
Raleigh, NC
(35.86352420400004, -78.63447903599996)",1,"Townhouse",NA,35.863524204,-78.634479036
951,2011,"2811 FERRET CT
Raleigh, NC
(35.73866179400005, -78.60857804499994)",1,"Townhouse",NA,35.7386617940001,-78.6085780449999
7012,2011,"714 CAROLINA AV
Raleigh, NC
(35.78266167500004, -78.71709418499995)",1,"Townhouse",NA,35.782661675,-78.717094185
8689,2011,"519 BRENT RD
Raleigh, NC
(35.773165721000055, -78.69436888299998)",1,"Townhouse",NA,35.773165721,-78.694368883
5873,2011,"517 BRENT RD
Raleigh, NC
(35.773045883000066, -78.69429859399997)",1,"Townhouse",NA,35.7730458830001,-78.694298594
3345,2011,"1910 SUMMERDALE RD
Raleigh, NC
(35.80311237300003, -78.58293055599995)",1,"Townhouse",NA,35.803112373,-78.582930556
5952,2011,"146 PINELAND CIR
Raleigh, NC
(35.78881140300007, -78.71067367099994)",1,"Townhouse",NA,35.7888114030001,-78.7106736709999
6779,2011,"5108 LUNDY DR
Raleigh, NC
(35.77732200100007, -78.71887906899997)",1,"Townhouse",NA,35.7773220010001,-78.718879069
1317,2011,"4215 BERTRAM DR
Raleigh, NC
(35.839655838000056, -78.59565289999995)",1,"Townhouse",NA,35.839655838,-78.5956528999999
5873,2011,"550 BRENT RD
Raleigh, NC
(35.77407832800003, -78.69606158499994)",1,"Townhouse",NA,35.774078328,-78.6960615849999
10883,2011,"3411 WHITFORD CT
Raleigh, NC
(35.77427997700005, -78.69697303999999)",1,"Townhouse",NA,35.774279977,-78.69697304
9573,2011,"507 CAROLINA AV
Raleigh, NC
(35.78553892300005, -78.71673697699998)",1,"Townhouse",NA,35.785538923,-78.716736977
6779,2011,"5106 LUNDY DR
Raleigh, NC
(35.77721253400006, -78.71876960299994)",1,"Townhouse",NA,35.7772125340001,-78.7187696029999
5465,2011,"5829 WHITEBUD DR
Raleigh, NC
(35.86082440700005, -78.62587725199995)",1,"Townhouse",NA,35.8608244070001,-78.625877252
5832,2011,"5256 EAGLE TRACE DR
Raleigh, NC
(35.811812100000054, -78.54463677499996)",1,"Townhouse",NA,35.8118121,-78.544636775
1568,2011,"503 HOCUTTS LA
Raleigh, NC
(35.772149408000075, -78.58833821499996)",1,"Townhouse",NA,35.7721494080001,-78.588338215
8840,2011,"2801 FERRET CT
Raleigh, NC
(35.73905587400003, -78.60855730399999)",1,"Townhouse",NA,35.739055874,-78.608557304
7076,2011,"501 BRENT RD
Raleigh, NC
(35.772674849000055, -78.69380080799993)",1,"Townhouse",NA,35.772674849,-78.6938008079999
8199,2011,"1900 SUMMERDALE DR
Raleigh, NC
(35.802592694000055, -78.58272084099997)",1,"Townhouse",NA,35.802592694,-78.582720841
6736,2011,"626 HILLTOP DR
Raleigh, NC
(35.741733777000036, -78.62875219499995)",1,"Townhouse",NA,35.741733777,-78.6287521949999
236,2011,"4306 HUNTERS CLUB DR
Raleigh, NC
(35.77587819200005, -78.69263008999997)",1,"Townhouse",NA,35.7758781920001,-78.69263009
411,2011,"3307 OCEAN KEY PL
Raleigh, NC
(35.74679344700007, -78.69352195599998)",1,"Townhouse",NA,35.7467934470001,-78.693521956
1941,2011,"1418 KENT RD
Raleigh, NC
(35.777323153000054, -78.69400476199996)",1,"Townhouse",NA,35.777323153,-78.694004762
10191,2011,"401 TOP GREENE LA
Raleigh, NC
(35.76647787700006, -78.63272065299998)",1,"Townhouse",NA,35.7664778770001,-78.632720653
5456,2011,"405 TOP GREENE LA
Raleigh, NC
(35.76647787700006, -78.63255011599995)",1,"Townhouse",NA,35.7664778770001,-78.6325501159999
6603,2011,"8221 PERRY CREEK RD
Raleigh, NC
(35.88778204000005, -78.55517554399995)",2,"Townhouse",NA,35.88778204,-78.555175544
191,2011,"520 E HARGETT ST
Raleigh, NC
(35.77798341100004, -78.63100144899994)",1,"Townhouse",NA,35.777983411,-78.6310014489999
3261,2011,"6816 LYNN TOWNES CT
Raleigh, NC
(35.87292221400003, -78.69419719299998)",1,"Townhouse",NA,35.872922214,-78.694197193
7775,2011,"6104 BUSHMILLS ST
Raleigh, NC
(35.86386758400005, -78.69966131299998)",1,"Townhouse",NA,35.863867584,-78.699661313
4952,2011,"1829 VINTAGE RD
Raleigh, NC
(35.75410928400004, -78.54980591099996)",1,"Townhouse",NA,35.754109284,-78.549805911
1840,2011,"1833 VINTAGE RD
Raleigh, NC
(35.754059736000045, -78.54976673299996)",1,"Townhouse",NA,35.754059736,-78.549766733
3573,2011,"5122 WINGED ELM DR
Raleigh, NC
(35.75973357200007, -78.55461899199997)",1,"Townhouse",NA,35.7597335720001,-78.554618992
5873,2011,"520 BRENT RD
Raleigh, NC
(35.77372342500007, -78.69467078099996)",2,"Townhouse",NA,35.7737234250001,-78.694670781
2921,2011,"2714 BIG OAK ST
Raleigh, NC
(35.74021507000003, -78.60760321399994)",1,"Townhouse",NA,35.74021507,-78.6076032139999
4083,2011,"245 SEAGRAMS CT
Raleigh, NC
(35.739287483000055, -78.63483739499998)",1,"Townhouse",NA,35.739287483,-78.634837395
8910,2011,"4210 BERTRAM DR
Raleigh, NC
(35.83944381800006, -78.59636731399996)",1,"Townhouse",NA,35.8394438180001,-78.596367314
7520,2011,"1132 VILLA GREEN CT
Raleigh, NC
(35.87102786300005, -78.65393416199998)",1,"Townhouse",NA,35.8710278630001,-78.653934162
7126,2011,"6012 APPLEWOOD LA
Raleigh, NC
(35.863031027000034, -78.62287670999996)",1,"Townhouse",NA,35.863031027,-78.62287671
3020,2011,"1836 VINTAGE RD
Raleigh, NC
(35.75413117700003, -78.54989463699997)",1,"Townhouse",NA,35.754131177,-78.549894637
5234,2011,"7200 SHELLBURNE DR
Raleigh, NC
(35.871805653000024, -78.65422684099997)",1,"Townhouse",NA,35.871805653,-78.654226841
6182,2011,"7307 WILDERNESS RD
Raleigh, NC
(35.879857798000046, -78.68244046199999)",1,"Townhouse",NA,35.879857798,-78.682440462
236,2011,"527 BRENT RD
Raleigh, NC
(35.77365774500004, -78.69469036899994)",1,"Townhouse",NA,35.773657745,-78.6946903689999
7833,2011,"7303 WILDERNESS RD
Raleigh, NC
(35.879567423000026, -78.68225033499994)",1,"Townhouse",NA,35.879567423,-78.6822503349999
9490,2011,"637 BASHFORD RD
Raleigh, NC
(35.77849387200007, -78.73550073499996)",1,"Townhouse",NA,35.7784938720001,-78.735500735
2225,2011,"241 DONALD ROSS DR
Raleigh, NC
(35.77853074500007, -78.59175703499994)",1,"Townhouse",NA,35.7785307450001,-78.5917570349999
10063,2011,"508 BRENT RD
Raleigh, NC
(35.77318530900004, -78.69430205099997)",1,"Townhouse",NA,35.773185309,-78.694302051
7586,2011,"538 BRENT RD
Raleigh, NC
(35.77399766800005, -78.69544396199996)",1,"Townhouse",NA,35.773997668,-78.695443962
3751,2011,"1824 VINTAGE RD
Raleigh, NC
(35.754380070000025, -78.55004212899996)",1,"Townhouse",NA,35.75438007,-78.550042129
3216,2011,"5126 TWISTED WILLOW WY
Raleigh, NC
(35.760302799000044, -78.55451874399995)",1,"Townhouse",NA,35.760302799,-78.5545187439999
191,2011,"522 E. HARGETT ST
Raleigh, NC
(35.77798341100004, -78.63094152999997)",1,"Townhouse",NA,35.777983411,-78.63094153
213,2011,"4432 ROLLER CT
Raleigh, NC
(35.84180599600006, -78.58328200199998)",1,"Townhouse",NA,35.8418059960001,-78.583282002
223,2011,"813 DALEWOOD DR
Raleigh, NC
(35.80029734800007, -78.60635644599995)",1,"Townhouse",NA,35.8002973480001,-78.6063564459999
237,2011,"6104 STAFFORDSHIRE CT
Raleigh, NC
(35.86293884500003, -78.63561057599998)",1,"Townhouse",NA,35.862938845,-78.635610576
241,2011,"605 OAK RUN DR
Raleigh, NC
(35.77922557100004, -78.73388753999996)",1,"Townhouse",NA,35.779225571,-78.73388754
246,2011,"6046 DIXON DR
Raleigh, NC
(35.86317510600003, -78.65093643099993)",1,"Townhouse",NA,35.863175106,-78.6509364309999
253,2011,"2623 BLACKWOLF RUN LANE
Raleigh, NC
(35.813977238000064, -78.53988245999994)",1,"Townhouse",NA,35.8139772380001,-78.5398824599999
253,2011,"2612 BLACKWOLF RUN LA
Raleigh, NC
(35.81414777600003, -78.53966813499994)",1,"Townhouse",NA,35.814147776,-78.5396681349999
256,2011,"6528 THETFORD CT
Raleigh, NC
(35.87205454600007, -78.64988965299995)",1,"Townhouse",NA,35.8720545460001,-78.6498896529999
259,2011,"2041 PERSIMMON RIDGE DR
Raleigh, NC
(35.81362348700003, -78.54383709099994)",1,"Townhouse",NA,35.813623487,-78.5438370909999
261,2011,"11731-115 MEZZANINE DR
Raleigh, NC
(35.95599009100005, -78.54247053899996)",1,"Townhouse",NA,35.955990091,-78.542470539
271,2011,"5022 AMBER CLAY LN
Raleigh, NC
(35.85926652200004, -78.72024337099998)",1,"Townhouse",NA,35.859266522,-78.720243371
282,2011,"5404 GOLDENGLOW WY
Raleigh, NC
(35.752353206000066, -78.71737418899994)",1,"Townhouse",NA,35.7523532060001,-78.7173741889999
285,2011,"4509 CHINQUOTEAGUE CT
Raleigh, NC
(35.87486611400004, -78.70756596599995)",1,"Townhouse",NA,35.874866114,-78.7075659659999
309,2011,"2009 TOWNSHIP CIR
Raleigh, NC
(35.85605356100007, -78.60394381499998)",1,"Townhouse",NA,35.8560535610001,-78.603943815
335,2011,"4322 HUNTERS CLUB DR
Raleigh, NC
(35.775897781000026, -78.69329956499996)",1,"Townhouse",NA,35.775897781,-78.693299565
335,2011,"1921 TREXLER CT
Raleigh, NC
(35.77423388600005, -78.69335717899997)",1,"Townhouse",NA,35.774233886,-78.693357179
335,2011,"4135 KAPLAN DR
Raleigh, NC
(35.77384902400007, -78.69257132299998)",1,"Townhouse",NA,35.7738490240001,-78.692571323
350,2011,"4707 COURTNEY LN
Raleigh, NC
(35.846750437000026, -78.57042253699996)",1,"Townhouse",NA,35.846750437,-78.570422537
350,2011,"831 DALEWOOD DR
Raleigh, NC
(35.80013602900004, -78.60630459299995)",1,"Townhouse",NA,35.800136029,-78.6063045929999
353,2011,"5606 SPLIT OAK WY
Raleigh, NC
(35.855239297000026, -78.60486884999995)",1,"Townhouse",NA,35.855239297,-78.6048688499999
358,2011,"7272 SHELLBURNE DR
Raleigh, NC
(35.873114645000044, -78.65426601899998)",1,"Townhouse",NA,35.873114645,-78.654266019
373,2011,"3039 WINDING WATERS WAY
Raleigh, NC
(35.92337256900004, -78.55854481599994)",1,"Townhouse",NA,35.923372569,-78.5585448159999
381,2011,"5530 VISTA VIEW CT
Raleigh, NC
(35.85316519000003, -78.71876844999997)",1,"Townhouse",NA,35.85316519,-78.71876845
407,2011,"6127 LOCH LAURAL LN
Raleigh, NC
(35.86380075100004, -78.69763444999995)",1,"Townhouse",NA,35.863800751,-78.69763445
435,2011,"1837 VINTAGE RD
Raleigh, NC
(35.75397561900007, -78.54970220599995)",1,"Townhouse",NA,35.7539756190001,-78.5497022059999
449,2011,"1507 FERNCLIFF CIR
Raleigh, NC
(35.86696952600005, -78.61609207499998)",1,"Townhouse",NA,35.866969526,-78.616092075
454,2011,"1516 EDGESIDE CT
Raleigh, NC
(35.86506480500003, -78.61132738899994)",1,"Townhouse",NA,35.865064805,-78.6113273889999
456,2011,"4339 HALLIWELL DR
Raleigh, NC
(35.77717335700004, -78.69316129199996)",1,"Townhouse",NA,35.777173357,-78.693161292
456,2011,"8261 MERRIWEATHER CIR
Raleigh, NC
(35.885366858000054, -78.55784998999997)",1,"Townhouse",NA,35.885366858,-78.55784999
473,2011,"9809 BLACKWELL DR
Raleigh, NC
(35.90389324500006, -78.80656656299999)",1,"Townhouse",NA,35.9038932450001,-78.806566563
473,2011,"9812 GRETTLE CT
Raleigh, NC
(35.904884207000066, -78.80713694299999)",1,"Townhouse",NA,35.9048842070001,-78.807136943
481,2011,"801 GENFORD CT
Raleigh, NC
(35.868885771000066, -78.64869243199996)",1,"Townhouse",NA,35.8688857710001,-78.648692432
482,2011,"507 BRENT RD
Raleigh, NC
(35.77276703100006, -78.69400706599998)",1,"Townhouse",NA,35.7727670310001,-78.694007066
497,2011,"7037 RACINE WY
Raleigh, NC
(35.87634333900007, -78.59567018399997)",1,"Townhouse",NA,35.8763433390001,-78.595670184
497,2011,"7144 RACINE WY
Raleigh, NC
(35.87567271100005, -78.59545009799996)",1,"Townhouse",NA,35.875672711,-78.595450098
493,2011,"2627 SAWMILL RD
Raleigh, NC
(35.88217388500004, -78.68376558599994)",1,"Townhouse",NA,35.882173885,-78.6837655859999
497,2011,"1804 NATALIE BROOK WY
Raleigh, NC
(35.84673084900004, -78.60923138899994)",1,"Townhouse",NA,35.846730849,-78.6092313889999
497,2011,"8517 SILHOUETTE PL
Raleigh, NC
(35.88453721500008, -78.73632807299998)",1,"Townhouse",NA,35.8845372150001,-78.736328073
497,2011,"6011 FOUR TOWNES LN
Raleigh, NC
(35.86264155600003, -78.56444449899999)",1,"Townhouse",NA,35.862641556,-78.564444499
439,2011,"7223 CORVETTE CT
Raleigh, NC
(35.87815242100004, -78.72840267899994)",1,"Townhouse",NA,35.878152421,-78.7284026789999
508,2011,"4501 HAMPTONSHIRE DR
Raleigh, NC
(35.875445711000054, -78.70748761099998)",1,"Townhouse",NA,35.875445711,-78.707487611
508,2011,"5622 SLIDE ROCK LA
Raleigh, NC
(35.900187507000055, -78.73431618899997)",1,"Townhouse",NA,35.900187507,-78.734316189
520,2011,"7240 GALON GLEN RD
Raleigh, NC
(35.87851769500003, -78.72755805599996)",1,"Townhouse",NA,35.878517695,-78.727558056
521,2011,"8257 MERRIWEATHER CIR
Raleigh, NC
(35.88538759900007, -78.55794447699998)",1,"Townhouse",NA,35.8853875990001,-78.557944477
539,2011,"4342 HALLIWELL DR
Raleigh, NC
(35.77722751400006, -78.69339981399997)",1,"Townhouse",NA,35.7772275140001,-78.693399814
545,2011,"4705 COURTNEY PL
Raleigh, NC
(35.846623686000044, -78.57047093299997)",1,"Townhouse",NA,35.846623686,-78.570470933
553,2011,"2712 WILLOW PINES PL
Raleigh, NC
(35.92008626100005, -78.56357452599997)",1,"Townhouse",NA,35.9200862610001,-78.563574526
558,2011,"2923 FAVERSHAM PL
Raleigh, NC
(35.81730848500007, -78.57687992399997)",1,"Townhouse",NA,35.8173084850001,-78.576879924
574,2011,"1300-D KENT RD
Raleigh, NC
(35.78025765600006, -78.69387294299997)",1,"Townhouse",NA,35.7802576560001,-78.693872943
324,2011,"11017 MAPLECROFT COURT
Raleigh, NC
(35.916799953000066, -78.80363285399994)",1,"Townhouse",NA,35.9167999530001,-78.8036328539999
589,2011,"4606 VENDUE RANGE DR
Raleigh, NC
(35.82931410900005, -78.56190256499997)",1,"Townhouse",NA,35.8293141090001,-78.561902565
591,2011,"1200 DEPTFORD CT
Raleigh, NC
(35.85914322800005, -78.62119322599995)",1,"Townhouse",NA,35.8591432280001,-78.6211932259999
592,2011,"3021-102 BARRYMORE ST
Raleigh, NC
(35.74411711700003, -78.68483761099998)",1,"Townhouse",NA,35.744117117,-78.684837611
598,2011,"8215 PILOTS VIEW DR
Raleigh, NC
(35.88849760800008, -78.74165391899999)",1,"Townhouse",NA,35.8884976080001,-78.741653919
610,2011,"1752 SORRELL BROOK WY
Raleigh, NC
(35.84833367300007, -78.60782099599999)",1,"Townhouse",NA,35.8483336730001,-78.607820996
622,2011,"2706 COTTAGE CIR
Raleigh, NC
(35.877277839000044, -78.68415275199999)",1,"Townhouse",NA,35.877277839,-78.684152752
622,2011,"2658 COTTAGE CIR
Raleigh, NC
(35.87795192400006, -78.68396608299997)",1,"Townhouse",NA,35.8779519240001,-78.683966083
626,2011,"6416 MEADOWVIEW DR
Raleigh, NC
(35.867325581000046, -78.61198534199997)",1,"Townhouse",NA,35.867325581,-78.611985342
630,2011,"5451 PATUXENT DR
Raleigh, NC
(35.886679307000065, -78.55185812499997)",1,"Townhouse",NA,35.8866793070001,-78.551858125
640,2011,"1602 COLLEGE VIEW AVE
Raleigh, NC
(35.77592428300005, -78.68663015799996)",1,"Townhouse",NA,35.7759242830001,-78.686630158
633,2011,"4620 MERENDINO ST
Raleigh, NC
(35.786257947000024, -78.70444097799998)",1,"Townhouse",NA,35.786257947,-78.704440978
644,2011,"2204 PERSIMMON RIDGE DR
Raleigh, NC
(35.814457739000034, -78.54465405899998)",1,"Townhouse",NA,35.814457739,-78.544654059
649,2011,"1466 BARTON PLACE DR
Raleigh, NC
(35.79766899300006, -78.64360856399998)",1,"Townhouse",NA,35.7976689930001,-78.643608564
652,2011,"8457 REEDY RIDGE LN
Raleigh, NC
(35.88961762500003, -78.73636840299997)",1,"Townhouse",NA,35.889617625,-78.736368403
652,2011,"3439 ARCHDALE DR
Raleigh, NC
(35.96391560500007, -78.54831485799997)",1,"Townhouse",NA,35.9639156050001,-78.548314858
236,2011,"4319 HUNTERS CLUB DR
Raleigh, NC
(35.77583325300003, -78.69309100199996)",1,"Townhouse",NA,35.775833253,-78.693091002
236,2011,"4321 HUNTERS CLUB DR
Raleigh, NC
(35.77583325300003, -78.69317166199994)",1,"Townhouse",NA,35.775833253,-78.6931716619999
236,2011,"2031 TREXLER CT
Raleigh, NC
(35.77526633000008, -78.69319355499994)",1,"Townhouse",NA,35.7752663300001,-78.6931935549999
658,2011,"8312 WYCOMBE LN
Raleigh, NC
(35.89208696500003, -78.63808682999996)",1,"Townhouse",NA,35.892086965,-78.63808683
681,2011,"2033 TOWNSHIP CIR
Raleigh, NC
(35.856047259000036, -78.60320696799994)",1,"Townhouse",NA,35.856047259,-78.6032069679999
716,2011,"1503 EDGESIDE COURT
Raleigh, NC
(35.864512862000026, -78.61142072399997)",1,"Townhouse",NA,35.864512862,-78.611420724
731,2011,"123 RENWICK CT
Raleigh, NC
(35.88881333300003, -78.64903581199997)",1,"Townhouse",NA,35.888813333,-78.649035812
733,2011,"5522 HAMSTEAD XING
Raleigh, NC
(35.854263315000026, -78.71015860099999)",1,"Townhouse",NA,35.854263315,-78.710158601
741,2011,"8108 FARMLEA CIR
Raleigh, NC
(35.88341719700003, -78.55847798399998)",1,"Townhouse",NA,35.883417197,-78.558477984
745,2011,"7625 ASTORIA PL
Raleigh, NC
(35.87971122000005, -78.74247416199995)",1,"Townhouse",NA,35.87971122,-78.742474162
775,2011,"9710 BRIERTOWNES PKWY
Raleigh, NC
(35.90460650700004, -78.80619898499998)",1,"Townhouse",NA,35.904606507,-78.806198985
795,2011,"4507 ANTIQUE LN
Raleigh, NC
(35.83396817500005, -78.56293500999999)",1,"Townhouse",NA,35.8339681750001,-78.56293501
799,2011,"1709 SORRELL BROOK WY
Raleigh, NC
(35.848387830000036, -78.60894101399998)",1,"Townhouse",NA,35.84838783,-78.608941014
800,2011,"2502 LAURELCHERRY ST
Raleigh, NC
(35.845410334000064, -78.67648431699996)",1,"Townhouse",NA,35.8454103340001,-78.676484317
802,2011,"3508 FALLS RIVER AVE
Raleigh, NC
(35.929937118000055, -78.56252479799997)",1,"Townhouse",NA,35.929937118,-78.562524798
815,2011,"8218 MERRIWEATHER CIR
Raleigh, NC
(35.88457639200004, -78.55839386699995)",1,"Townhouse",NA,35.884576392,-78.5583938669999
816,2011,"7301 BONNIE RIDGE CT
Raleigh, NC
(35.87644243500006, -78.64706310499997)",1,"Townhouse",NA,35.8764424350001,-78.647063105
824,2011,"2945 IMPERIAL OAKS DR
Raleigh, NC
(35.96210767400004, -78.55510064599997)",1,"Townhouse",NA,35.962107674,-78.555100646
839,2011,"2030 LOST LANE
Raleigh, NC
(35.745487911000055, -78.67160440299995)",1,"Townhouse",NA,35.745487911,-78.6716044029999
845,2011,"10806 GALAND CT
Raleigh, NC
(35.92087903100003, -78.56619711999997)",1,"Townhouse",NA,35.920879031,-78.56619712
851,2011,"1713 MURAD CT
Raleigh, NC
(35.77706389000008, -78.69020799299994)",1,"Townhouse",NA,35.7770638900001,-78.6902079929999
886,2011,"5324 GOLDENGLOW WY
Raleigh, NC
(35.75294893600005, -78.71720595599999)",1,"Townhouse",NA,35.7529489360001,-78.717205956
4780,2011,"108 CEDAR ST
Raleigh, NC
(35.79416260000005, -78.63795086099998)",4,"Townhouse",NA,35.7941626,-78.637950861
4780,2011,"120 CEDAR ST
Raleigh, NC
(35.79415338200005, -78.63757175999996)",5,"Townhouse",NA,35.794153382,-78.63757176
898,2011,"110 HATFIELD LN
Raleigh, NC
(35.778878734000045, -78.65119633999996)",1,"Townhouse",NA,35.778878734,-78.65119634
904,2011,"6532 HEARTHSTONE DR
Raleigh, NC
(35.87090111200007, -78.64737422099995)",1,"Townhouse",NA,35.8709011120001,-78.647374221
909,2011,"6000 APPLEWOOD LANE
Raleigh, NC
(35.86260122600004, -78.62320626299999)",1,"Townhouse",NA,35.862601226,-78.623206263
909,2011,"6002 APPLEWOOD LANE
Raleigh, NC
(35.862681886000075, -78.62314634399996)",1,"Townhouse",NA,35.8626818860001,-78.623146344
914,2011,"5274 EAGLE TRACE DR
Raleigh, NC
(35.81213128200005, -78.54438672999999)",1,"Townhouse",NA,35.8121312820001,-78.54438673
918,2011,"6713 MORGANTOWN ST
Raleigh, NC
(35.86697644000003, -78.59038351499998)",1,"Townhouse",NA,35.86697644,-78.590383515
918,2011,"8005 GOLDENRAIN WY
Raleigh, NC
(35.88016315300007, -78.74441017799995)",1,"Townhouse",NA,35.8801631530001,-78.744410178
923,2011,"4305 HUNTER'S CLUB DR
Raleigh, NC
(35.775813664000054, -78.69249181599997)",1,"Townhouse",NA,35.775813664,-78.692491816
932,2011,"9008 HILLCROSS CT
Raleigh, NC
(35.893293404000076, -78.57460877699998)",1,"Townhouse",NA,35.8932934040001,-78.574608777
934,2011,"4703 COURTNEY LN
Raleigh, NC
(35.84658335600005, -78.57048015099997)",1,"Townhouse",NA,35.8465833560001,-78.570480151
938,2011,"5518 OLDTOWNE RD
Raleigh, NC
(35.854740606000064, -78.66802371899996)",1,"Townhouse",NA,35.8547406060001,-78.668023719
943,2011,"6719 MORGANTOWN ST
Raleigh, NC
(35.86705594700004, -78.59023256599994)",1,"Townhouse",NA,35.867055947,-78.5902325659999
950,2011,"2609 BROAD OAKS PL
Raleigh, NC
(35.75043465700003, -78.67903085999995)",1,"Townhouse",NA,35.750434657,-78.67903086
967,2011,"8018 BEECHTREE RIDGE TRL
Raleigh, NC
(35.880702421000024, -78.74556015499996)",1,"Townhouse",NA,35.880702421,-78.745560155
977,2011,"4625 RAVI RD
Raleigh, NC
(35.84178986400008, -78.59413534499998)",1,"Townhouse",NA,35.8417898640001,-78.594135345
980,2011,"704 SWAN NECK LN
Raleigh, NC
(35.88990800000005, -78.65358041099995)",1,"Townhouse",NA,35.889908,-78.653580411
983,2011,"2604 BROAD OAKS PL
Raleigh, NC
(35.75043696200004, -78.67918987499996)",1,"Townhouse",NA,35.750436962,-78.679189875
983,2011,"2635 BROAD OAKS PL
Raleigh, NC
(35.75024337800005, -78.67970379199994)",1,"Townhouse",NA,35.7502433780001,-78.6797037919999
998,2011,"2051 TREXLER CT
Raleigh, NC
(35.77495175700005, -78.69250218599996)",1,"Townhouse",NA,35.7749517570001,-78.692502186
998,2011,"2007 TREXLER CT
Raleigh, NC
(35.77509579300005, -78.69393216799995)",1,"Townhouse",NA,35.775095793,-78.6939321679999
999,2011,"4105 KAPLAN DR
Raleigh, NC
(35.77350910100006, -78.69244111499995)",1,"Townhouse",NA,35.7735091010001,-78.692441115
999,2011,"1827 FOX STERLING ST
Raleigh, NC
(35.776104039000074, -78.69027367299998)",1,"Townhouse",NA,35.7761040390001,-78.690273673
1005,2011,"2232 TURTLE POINT DR
Raleigh, NC
(35.81191004400006, -78.54149911099995)",1,"Townhouse",NA,35.8119100440001,-78.541499111
1054,2011,"4662 FAWNBROOK CIR
Raleigh, NC
(35.83587404900004, -78.71740069199996)",1,"Townhouse",NA,35.835874049,-78.717400692
1061,2011,"5313 REBECCA LYNN LN
Raleigh, NC
(35.87790352800005, -78.72808119199993)",1,"Townhouse",NA,35.877903528,-78.7280811919999
1061,2011,"7108 PROCTOR HILL DR
Raleigh, NC
(35.87637906000003, -78.72584691699996)",1,"Townhouse",NA,35.87637906,-78.725846917
1088,2011,"7703 CROWN CREST CT
Raleigh, NC
(35.88670120000006, -78.64345415899999)",1,"Townhouse",NA,35.8867012000001,-78.643454159
